id,title_fa,title_en,code,parent_id
10554,کتاب ریاضیات و علوم پایه,Printed book of Applied Sciences Technology and Engineering,applied-sciences-technology-and-engineering,10486
10556,کتاب تاریخ و جغرافیا,History and Geography Book,printed-history-and-geography-book,10486
10557,کتاب روانشناسی,Book of Philosophy and Psychology,printed-book-of-philosophy-and-psychology,10486
10558,کتاب کمک درسی و کنکور,Textbook Tutorials and Tests,textbook-tutorials-and-tests,10486
10559,کتاب زبان خارجی,Language Books,language-books,10486
10560,کتاب هنرهای دستی و سرگرمی,Printed Book of Art and Entertainment,printed-book-of-art-and-entertainment,10486
10561,کتاب دینی,Religious Printed Book,religious-printed-book,10486
10562,کتاب سیاسی و علوم اجتماعی,Printed Book of Social Sciences,printed-book-of-social-sciences,10486
10563,کتاب رمان و ادبیات داستانی و نمایشی,Printed Book of Poetry and Literature,printed-book-of-poetry-and-literature,10486
10564,آبمیوه طبیعی,Natural Juice,natural-juice,8907
10567,عود,Incense,incense-,6308
10571,افزودنی ها,افزودنی ها,condiments,8895
10572,غذا و مکمل حیوانات خانگی,غذا و مکمل حیوانات خانگی,pet-food,8895
10577,چاشنی‌های مایع ترش,چاشنی‌های مایع ترش,liquid-condiments,10571
10578,زعفران، زرشک و تزئینات غذا,زعفران، زرشک و تزئینات غذا,food-design,10571
10579,ادویه و چاشنی,ادویه و چاشنی,spices-seasonings,10571
10580,سس,سس,sauce,10571
10581,سبزی خشک و پودر جوانه,سبزی خشک و پودر جوانه,dried-vegetables-sprout-powder,10571
10582,زرشک,زرشک,barberries,10578
10583,خلال پسته,خلال پسته,pistachio-slices,10578
10584,خلال بادام,خلال بادام,almond-slices,10578
10585,پودر نارگیل,پودر نارگیل,coconut-powder,10578
10586,گل سرخ,گل سرخ,rosa-damascena,10578
10587,سایر تزئینات غذا,سایر تزئینات غذا,other-food-decorations,10578
10588,زیر لیوانی سنتی,Rural coaster,rural-coasters,10178
10589,اسماج,Smudge,smudge,6308
10590,جلیقه سنتی زنانه,Women Traditional Vest,women-traditional-vest,10385
10591,جلیقه سنتی مردانه,Men Traditional Vest,men-traditional-vest,10384
10592,کمربند دست‌دوز مردانه,Men Traditional Belts,men-traditional-belts,10372
10593,کمربند دست‌دوز زنانه,Women Traditional Belts,women-traditional-belts,10373
10594,پنیر,پنیر,cheese,9208
10595,پنیر پیتزا,پنیر پیتزا,pizza-cheese,10594
10596,پنیر خامه‌ ای,پنیر خامه‌ ای,cream-cheese,10594
10597,پنیر ورقه‌ ای,پنیر ورقه‌ ای,sheet-cheese,10594
10598,خامه,خامه,cream,9208
10599,خامه طعم‌ دار,خامه طعم‌ دار,flavored-cream,10598
10600,دوغ,دوغ,doogh,9208
10601,دوغ گازدار,دوغ گازدار,carbonated-dough,10600
10602,شیر,شیر,milk,9208
10603,شیر پرچرب,شیر پرچرب,full-fat-milk,10602
10604,شیر نیم چرب,شیر نیم چرب,semi-fat-milk,10602
10605,شیر طعم دار,شیر طعم دار,favored-milk,10602
10606,کره,کره,butter,9208
10608,ماست,ماست,yogurt,9208
10609,ماست پرچرب,ماست پرچرب,full-fat-yogurt,10608
10610,ماست طعم‌ دار,ماست طعم‌ دار,flavored-yogurt,10608
10611,کره حیوانی,کره حیوانی,animal-butter,10606
10612,فرآورده‌های منجمد و یخچالی,فرآورده‌های منجمد و یخچالی,frozen-food,8895
10613,سازهای صفحه کلیددار,Keyboard Instruments,keyboard-instruments,6153
10614,غذای نیمه آماده یخچالی و منجمد,غذای نیمه آماده منجمد,semi-frozen-food,10612
10615,میوه منجمد,میوه منجمد,frozen-fruit,10612
10616,سبزیجات و صیفی جات منجمد,سبزیجات منجمد,frozen-vegetables,10612
10618,محصولات بدون گلوتن,محصولات بدون گلوتن,gluten-free-products,10612
10619,صیفی جات,صیفی جات,cucurbits,9229
10620,میوه خردشده,میوه خردشده,chopped-fruit,9229
10621,شیرینی خشک,شیرینی خشک,sweets-dry,10150
10622,زولبیا و بامیه,زولبیا و بامیه,zoolbia-and-okra,10150
10623,کیک تازه,کیک تازه,fresh-cake,10150
10624,شیرینی خامه‌ ای,شیرینی خامه‌ ای,creamy-sweets,10150
10625,غذای آماده سرو,غذای آماده سرو,serve-ready-food,10125
10626,سالاد تازه,سالاد تازه,fresh-salad,10125
10627,پیش غذا,پیش غذا,appetizer,10125
10629,فرآورده‌های پروتئینی گیاهی,فرآورده‌های پروتئینی گیاهی,plant-protein-products,9218
10630,سازهای زهی,String ]nstruments,string-instruments,6153
10631,سازهای الکترونیک,Electronic Instruments,electronic-instruments,6153
10632,بادکنک و لوازم جانبی,Balloon,balloon,6254
10633,فرش,Carpets,carpets,6936
10634,گلیم و گبه,Rug and Gabbeh,rug-gabbeh,6936
10635,لوازم جانبی فرش و ابزار فرش,Accessories and Carpet Tools,accessories-carpet-tools,6936
10637,ظروف پخت و پز,Cooking Dishes,cooking-dishes,6227
10638,قابلمه و تابه,Pots and Pans,pots-pans,10637
10639,ابزار آشپزی,Cooking Tools,cooking-tools,6227
10640,قالب کیک و دسر,Cake and Dessert Molds,cake-dessert-molds,6257
10642,بند رخت و چوب لباسی,Clothes Hanger,clothes-hanger,6252
10643,سایر ابزار آشپزی,Other Cooking Utensils,other-cooking-utensils,10639
10644,زیر لیوانی، زیر بشقابی و زیر قابلمه ای,Coaster,coaster,6274
10645,دکوراسیون,Furniture and Decoration,furniture-decoration,6249
10646,ابزار سرو و پذیرایی,Serving and Catering Tools,serving-catering-tools,6254
10647,صندلی خانگی,Home Sofa and Chair,home-sofa-chair,8299
10648,میز و کنسول,Desk and Console,desk-console,8299
10649,نگهدارنده لباس و لوازم,Clothing and Accessories Holder,clothing-accessories-holder,8299
10650,مبل و صندلی اداری,Office Sofa and Chair,office-sofa-chair,8275
10651,پرده و ملزومات,Curtains and Accessories,curtains-accessories,6249
10652,قاب عکس و تابلو,Photo Frames and Paintings,photo-frames-paintings,6249
10653,کوسن، رومیزی و شال مبل,"Cushions, Tablecloths and Sofa Shawls",cushions-tablecloths-sofa-shawls,6249
10654,حمام,Bathroom,bathroom,6263
10655,لوازم بهداشتی - نظافتی سرویس بهداشتی,Sanitary Ware-Sanitation,sanitary-ware-sanitation,6264
10656,تجهیزات و قطعات سرویس بهداشتی,Sanitary Equipment and Parts,sanitary-equipment-parts,6264
10657,الکتریکی,Electrical Tools,electrical-tools,6394
10658,نور و روشنایی,Light and Brightness,light-brightness,6394
10659,تجهیزات ورزش های توپی,Ball Sports Equipment,ball-sports-equipment,6091
10661,شنا,Swimming,swimming,6107
10662,لباس و پوشش غواصی,Diving Suits and Clothing,diving-suits-and-clothing,8592
10664,تجهیزات جانبی غواصی,Diving Accessories,diving-accessories-,8592
10665,سلاح رزمی و وسایل تمرینی,Combat Weapons and Training Equipment,combat-weapons-and-training-equipment,6111
10666,پوشش های رزمی,Combat Covers,combat-covers,6111
10667,ورزش های سواری,Riding sports,riding-sports,6089
10668,اسکیت، اسکوتر، اسکیت برد,Skates Scooters Skateboards,skates-scooters-skateboards-skis,10667
10669,دستگاه های بدنسازی و هوازی,Fitness and Aerobic Machines,fitness-aerobic-machines,6112
10670,تجهیزات و لوازم بدنسازی و هوازی,Gym and Aerobic Equipment,gym-aerobic-equipment,6112
10672,تیر و کمان,Bow,bow-,9016
10674,پینت بال,Paintball,paintball-,9016
10676,دارت,Darts,darts-,9016
10678,حمام کودک و شست و شو,Baby Bath and Washing,baby-bath,6760
10679,بهداشت و سلامت کودک,Child Health,child-health,6760
10680,لوازم تعویض,Baby Cleaning Set,baby-cleaning-set,6760
10681,بازی ورزشی، حرکتی و فضای باز,Children's Play Equipment,children-play-equipment,6027
10684,لوازم و قطعات یدکی اسباب بازی,Toy Parts and Spare Parts,toy-parts-spare-parts,6027
10688,خودرو و موتورسیکلت,Vehicles and Spare Parts,vehicles-spare-parts,0
10690,لوازم و مصالح ساختمانی,Fittings and Construction,fittings-construction,8450
10691,ابزار برش و تراشکاری,Cutting and Turning Tools,cutting-turning-tools,6071
10692,ابزار سنباده زنی، رنده و پولیش,"Sanding, Planer and Polishing Tools",sanding-planer-polishing-tools,6071
10693,ابزار سوراخکاری و پیچاندن,"Drilling Tools, Screwdrivers and Ratchet Wrench",drilling-tools-screwdrivers-ratchet-wrench,6071
10694,ابزار نظافت,Cleaning Tools,cleaning-tools,6071
10695,ابزار اتصال و جوش,Connection and Welding,connection-welding,6071
10696,ابزار دمش و مکش,Blowing and Sucking,blowing-sucking,6071
10697,تجهیزات کارگاهی,Workshop,workshop,6063
10698,ماسک و لوازم جانبی ماسک,Masks and Mask Accessories,masks-mask-accessories,8241
10699,تجهیزات ساختمانی,Construction Equipment,construction-equipment,10690
10700,دستگاه های حمل و بالابر صنعتی,Industrial Transport and Lifting Machine,industrial-transport-lifting-machine,8743
10701,کاشت و پرورش گیاه,Planting Supplies,planting-supplies,6075
10703,ابزارآلات باغبانی,Gardening Tools,gardening-tools-,6075
10704,آرم و برچسب خودرو,Car Logo and Sticker,car-logo-sticker,8269
10706,تجهیزات ایمنی موتورسیکلت,Motorcycle Safety Equipment,motorcycle-safety-equipment-,10688
10707,ماگ,Mug,mug,6286
10708,لحاف,Coverlet,coverlet,6246
10709,روکش لحاف,Quilt Cover,quilt-cover,6246
10710,روتختی,Counterpane,counterpane,6246
10711,مداد رنگی,Color Pencil,color-pencil,5972
10713,جاکلیدی طلا,Gold Keychain,gold-keychain,11670
10716,جاکلیدی نقره,Silver Keychain,silver-keychain,11673
10720,محصولات بافتنی,Knitwear,knitwear,10174
10722,سرکه سفید,سرکه سفید,white-vinger,10577
10723,سرکه قرمز,سرکه قرمز,red-vinger,10577
10724,سرکه سیب,سرکه سیب,apple-vinger,10577
10725,سرکه بالزامیک,سرکه بالزامیک,balsamic-vinegar,10577
10726,آبغوره,آبغوره,verjuice,10577
10727,غذای آماده,غذای آماده,pre-cooked-meals,8896
10728,کنسرو حبوبات و سبزیجات,کنسرو حبوبات و سبزیجات,canned-beans-and-vegetables,8896
10731,لپه,لپه,cobs,10766
10732,کنسرو لوبیا,کنسرو لوبیا,canned-beans,10728
10733,عدس,Lentils,lentils,10766
10734,کنسرو عدس,کنسرو عدس,canned-lentils,10728
10735,کنسرو نخود,کنسرو نخود,canned-chicken-peas,10728
10736,نخود,Pea,pea,10766
10737,کنسرو ذرت,کنسرو ذرت,canned-corn,10728
10738,کنسرو نخود فرنگی,کنسرو نخود فرنگی,canned-green-peas,10728
10739,کنسرو بادمجان,کنسرو بادمجان,canned-eggplant,10728
10740,کنسرو سایر حبوبات و سبزیجات,کنسرو سایر حبوبات و سبزیجات,canned-other-beans-and-vegetables,10728
10742,ماش,Mung Bean,mung-bean,10766
10743,سویا,Soy,soy,10766
10744,نمک,نمک,salt,10579
10745,فلفل,فلفل,pepper,10579
10746,باقلا,Broad Bean,broad-bean,10766
10747,لیمو عمانی,لیمو عمانی,dried-lime,10579
10748,پیاز سرخ‌شده,پیاز سرخ‌شده,fried-onion,10579
10749,رب انار,Pomegranate Paste,pomegranate-paste,10768
10750,پودر سیر، موسیر و پیاز,پودر سیر، موسیر و پیاز,garlic-and-onion-powder,10579
10751,آویشن,آویشن,thymes,10579
10752,پودر سوخاری,پودر سوخاری,bread-crumbs,10579
10753,هل,هل,true-cardamom,10579
10754,دارچین,دارچین,cinnamon,10579
10755,زنجبیل,زنجبیل,ginger,10579
10756,سایر ادویه و چاشنی‌ها,سایر ادویه و چاشنی‌ها,other-spices-and-condiments,10579
10757,شکلات و فرآورده‌های کاکائویی,شکلات و فرآورده‌های کاکائویی,chocolate-and-cocoa-products,8898
10759,شکلات,شکلات,chocolates,10757
10760,شکلات سفید,شکلات سفید,white-chocolate,10757
10761,شکلات تلخ,شکلات تلخ,dark-chocolate,10757
10762,سایر فرآورده‌های کاکائویی,سایر فرآورده‌های کاکائویی,other-cocoa-products,10757
10763,اسمارتیز,اسمارتیز,smarties,10757
10764,کینوا,Quinoa,quinoa,10766
10765,دراژه,دراژه,dragee,10757
10766,حبوبات و سویا,Cereals and Soy,cereals-soy,8899
10767,انواع بار و تنقلات مغذی,انواع بار و تنقلات مغذی,a-variety-of-loads-and-nutritious-snacks,8898
10768,انواع رب,Types of Paste,types-paste,8899
10769,شکر,Sugar,sugar,8899
10770,سایر رب‌ها,Other Paste,other-paste,10768
10771,شکر قهوه‌ای و سرخ,Brown and Red Sugar,brown-red-sugar,10769
10772,غلات,Cereals-,cereals,8899
10773,گندم,Wheat,wheat,10772
10774,جو,Barley,barley,10772
10775,شور و ترشیجات,شور و ترشیجات,salts-and-pickles,8895
10776,سس گوجه فرنگی,سس گوجه فرنگی,tomato-sauce,10580
10777,سس فلفل,سس فلفل,pepper-sauce,10580
10778,خیارشور,خیارشور,pickle,10775
10779,سس خردل,سس خردل,mustard,10580
10780,سس فرانسوی,سس فرانسوی,french-sauce,10580
10782,سس هزار جزیره,سس هزار جزیره,thousand-island-dressing,10580
10783,زیتون,زیتون,olives,10775
10784,سایر سس‌ها,سایر سس‌ها,other-sauces,10580
10786,زیتون بدون هسته,زیتون بدون هسته,olives-without-kernels,10783
10787,زیتون پرورده,زیتون پرورده,preserved-olive,10783
10789,شور,شور,salties,10775
10790,انواع سبوس,Types of Bran,types-bran,10772
10791,حلوا شکری، ارده و کنجد,حلوا شکری، ارده و کنجد,halva-arde-sesame,8915
10792,پودر خمیر,Dough and Pastry Powder,dough-pastry-powder,10772
10793,ارده,ارده,ardeh,10791
10794,کنجد,کنجد,sesame,10791
10795,کرم کنجد,کرم کنجد,sesame-cream,10791
10796,شیره,شیره,shireh,8915
10797,نشاسته,Starch,starch,10772
10798,سایر فرآورده‌های کنجدی,سایر فرآورده‌های کنجدی,other-sesame-products,10791
10799,ذرت,Corn,corn,10772
10800,قند و نبات,Sugar and Candy,sugar-candy,8899
10801,دانه چیا,Chia Seeds,chia-seeds,10772
10802,تخم کتان,Flaxseed,flaxseed,10772
10804,نبات,Candy,candy,10800
10805,غلات صبحانه,غلات صبحانه,breakfast-cereal,8915
10806,نقل و شکرپنیر,Sugar Candy,traditional-candy,10800
10807,میوسلی (موسلی),میوسلی (موسلی),musli,10805
10808,قند رژیمی,Dietary Sugar,dietary-sugar,10800
10809,کورن فلکس,کورن فلکس,cornflakes,10805
10810,نعناع خشک,نعنا خشک,dried-mint,10581
10812,شوید خشک,شوید خشک,dried-dill,10581
10814,جعفری خشک,جعفری خشک,dried-parsley,10581
10817,خوشبوکننده دهان,خوشبوکننده دهان,breath-fresheners,8898
10818,ماکارونی، پاستا، نودل و رشته,Pasta and Noodles,pasta-noodles,8899
10819,شنبلیله خشک,شنبلیله خشک,dried-fenugreek,10581
10820,سبزی خشک قرمه سبزی,سبزی خشک قرمه سبزی,ghormeh-sabzi-dried-vegetables,10581
10821,سبزی خشک آش,سبزی خشک آش,aush-dried-vegetables,10581
10822,سایر سبزی‌های خشک,سایر سبزی‌های خشک,other-dried-vegetables,10581
10823,پاستا,Pasta,pasta,10818
10824,لازانیا,Lasagna,lasagna,10818
10825,ورمیشل و رشته سوپ,Vermicelli and Noodle Soup,vermicelli-noodle-soup,10818
10826,نودل,Noodles,noodles,10818
10827,رشته آشی و پلویی,Rice Macaroni,rice-macaroni,10818
10829,روغن ذرت,Corn Oil,corn-oil,10830
10830,روغن,Oil,oil,8899
10831,روغن مایع کانولا و کلزا,Liquid Canola and Rapeseed Oil,liquid-canola-rapeseed-oil,10830
10832,روغن مایع سرخ کردنی,Frying Liquid Oil,frying-liquid-oil,10830
10833,روغن جامد و نیمه جامد گیاهی,Solid and Semi-Solid Vegetable Oils,solid-semi-solid-vegetable-oils,10830
10834,روغن حیوانی,Animal Oil,animal-oil,10830
10835,روغن زیتون,Olive Oil,olive-oil,10830
10836,روغن کنجد,Sesame Oil,sesame-oil,10830
10837,سایر روغن‌ها,Other Oil,other-oil,10830
10838,برنج خارجی,Non Iranian Rice,non-iranian-rice,10840
10840,برنج,Rice,rice,8899
10841,نوشابه,Soft Drinks,soft-drink,8907
10842,نوشابه پرتقالی,نوشابه پرتقالی,orange-soft-drinks,10841
10843,آجیل,آجیل,nuts,8897
10844,نوشابه لیمویی,نوشابه لیمویی,limon-soft-drinks,10841
10845,گز، سوهان و پولکی,گز، سوهان و پولکی,gaz-sohan-polaki,8897
10846,نوشابه زیرو,نوشابه زیرو,zero-soft-drinks,10841
10847,سایر نوشابه‌ها,سایر نوشابه‌ها,other-soft-drinks,10841
10849,ماءالشعیر,Non Alcoholic Beer,non-alcoholic-beer,8907
10850,ماءالشعیر مالت,ماءالشعیر مالت,malt-non-alcoholic-beer,10849
10851,ماءالشعیر استوایی و گرمسیری,ماءالشعیر استوایی و گرمسیری,tropical-non-alcoholic-beer,10849
10852,میوه خشک,میوه خشک,dried-fruit,8897
10853,سایر ماء‌الشعیرها,سایر ماء‌الشعیرها,other-non-alcoholic-beers,10849
10854,آب و آب معدنی,Mineral Water,water,8907
10855,کشمش و مویز,کشمش و مویز,raisins,8897
10857,پشمک، مسقطی و باسلوق,پشمک، مسقطی و باسلوق,cotton-candy-masghati-basloq,8897
10859,دسر,دسر,dessert,8897
10860,آب گازدار,Sparkling water,sparkling-water,10854
10861,تخمه,تخمه,seeds,10843
10862,پسته,پسته,pistachio,10843
10863,بادام,بادام,almond,10843
10864,بادام هندی,بادام هندی,cashew,10843
10865,بادام زمینی,بادام زمینی,peanuts,10843
10866,گردو,گردو,walnut,10843
10867,انجیر,انجیر,fig,10843
10868,فندق,فندق,hazelnuts,10843
10869,آجیل چهار مغز,چهار مغز,four-nuts,10843
10870,سایر آجیل‌ها,سایر آجیل‌ها,other-nuts,10843
10871,عرقیات و گلاب,"Distillates,Rosewater",distillates-rosewater,8907
10872,عرق نعناع,عرق نعنا,mint-syrup,10871
10873,گلاب,گلاب,golab,10871
10874,شربت و آبمیوه,Syrup and juice,syrup-juice,8907
10875,شربت,Syrup,sirup,10874
10876,نکتار,Nectar,nectar,10874
10877,آبمیوه گازدار,Carbonated juice,carbonated-juice,10874
10879,سیروپ,Syrup,syrup,10874
10880,کشمش پلویی,کشمش پلویی,raisins-for-rice,10855
10881,خاکشیر و تخم شربتی,Sorghum and egg syrup,sorghum-egg-syrup,10874
10882,موکتل,Moktel,moktel,10874
10883,کشمش سبز,کشمش سبز,green-raisins,10855
10884,سایر کشمش‌ها,سایر کشمش‌ها,other-raisins,10855
10885,مویز,مویز,currant,10855
10886,نوشیدنی غیر لبنی,Non-dairy drinks,non-dairy-drinks,8907
10887,پودر کیک و شیرینی,پودر کیک و شیرینی,cake-powder,10859
10888,نوشیدنی‌های گرم,Warm drinks,warm-drinks,8895
10889,پودر کاکائو,پودر کاکائو,cacao-powder,10859
10890,پودینگ,پودینگ,pudding,10859
10891,کارامل,کارامل,creme-caramel,10859
10892,سایر دسرها,سایر دسرها,other-desserts,10859
10894,چای,Tea,tea,10888
10895,چای سیاه کیسه‌ای,Black Tea Bag,black-tea-bag,10894
10896,چای سبز,Green Tea,green-tea,10894
10897,چای سبز کیسه‌ای,Green Tea Bag,green-tea-bag,10894
10898,چای ماسالا,Masala tea,masala-tea,10894
10899,چای ماچا,Macha Tea,macha-tea,10894
10900,چای میوه‌ای,Fruit Tea,fruit-tea,10894
10902,قهوه,Coffee,coffee,10888
10903,قهوه ترک,Turk coffee,turk-coffee,10902
10904,کپسول قهوه,Coffee capsules,coffee-capsules,10902
10905,دانه قهوه,coffee bean,coffee-bean,10902
10906,قهوه عربیکا,Arabic Coffee,arabic-coffee,10902
10907,قهوه فرانسه,French Coffee,french-coffee,10902
10909,قهوه دمی چکه‌ای,قهوه دمی چکه‌ای,drip-coffee,10902
10910,سایر قهوه‌ها,Other Coffees,other-coffees,10902
10911,قهوه فوری,instant coffee,instant-coffee,10888
10912,کافی میکس,Coffee Mix,coffee-mix,10911
10913,قهوه لاته,Latte Coffee,latte-coffee,10911
10914,کافی میت,coffee Mate,coffee-mate,10911
10915,هات چاکلت,hot chocolate,hot-chocolate,10888
10916,کاپوچینو,Cappuccino,cappuccino,10888
10917,کانتور,کانتور,contouring,6470
10918,هایلایتر,هایلایتر,highlighter,6470
10919,آرایش ابرو,آرایش ابرو,eyebrow-cosmetics,5700
10920,ریمل ابرو,ریمل ابرو,eyebrow-mascara,10919
10921,تقویت‌کننده ابرو,تقویت‌کننده ابرو,eyebrow-growth-booster,10919
10922,تینت لب,Lip Tint,lip-tint,6471
10923,رنگ ابرو,رنگ ابرو,eyebrow-color,10919
10924,موس مو,موس مو,hair-mousse,6511
10925,محصولات آرایشگاهی,Salon Products,salon-products,9844
10926,شانه مو,شانه مو,comb,9844
10927,موچین,موچین,tweezers,9844
10928,قیچی ابرو,قیچی ابرو,eyebrow-scissors,9844
10929,تیغ ابرو,تیغ ابرو,eyebrow-razor,9844
10930,تراش آرایشی,تراش آرایشی,cosmetic-pencil-sharpener,9844
10931,تقویت‌کننده مژه,تقویت‌کننده مژه,eyelash-enhancer,6464
10932,دئودورانت,دئودورانت,deodorant,6522
10933,کرم ترک پا,کرم ترک پا,foot-care,6657
10934,تامپون,تامپون,tampon,10030
10935,بهداشت جنسی,بهداشت جنسی,sexual-health,5824
10936,سایر محصولات بهداشت جنسی,سایر محصولات بهداشت جنسی,sexual-health-products,10935
10940,تونر,تونر,face-toner,6486
10941,عطر و ادکلن زنانه,عطر و ادکلن زنانه,women-perfume,6162
10942,بادی اسپلش,بادی اسپلش,body-splash,6162
10943,عطر و ادکلن کودکان,عطر و ادکلن کودکان,kids-perfume,6162
10944,عطر و ادکلن مردانه و زنانه,عطر و ادکلن مردانه و زنانه,women-men-perfume-cologne,6162
10945,ست عطر و ادکلن,ست عطر و ادکلن,perfumes-colognes-pack,6162
10951,اکسسوری مو مردانه,اکسسوری مو مردانه,men-hair-accessories,9487
10956,تابلو آینه,Tableau Mirror,tableau-mirror,6249
10957,زیورآلات طلا نوزاد,Baby gold jewelry,baby-gold-jewelry,9620
10962,پرایمر,Primer,primer,6470
10963,ساعت تزئینی,Decorative Clock,decorative-clock,6249
10964,ساعت شنی,Sand Clock,sand-clock,10963
10965,ساعت رومیزی,Desk Clock,desk-clock,10963
10966,تجهیزات معاینه پزشکی,Medical Examination Equipment,medical-examination-equipment,8573
10968,دستکش‌های طبی,Medical Gloves,medical-gloves,11282
10969,تزریقات,Injections,injections,5702
10970,لوازم پزشکی مصرفی عمومی,Medical supplies for general use,medical-supplies-for-general-use,11282
10971,زیرانداز بهداشتی,sanitary pad,sanitary-pads,11298
10972,چسب و نخ بخیه,Glue-and-suture-thread,glue-stitches,5702
10973,باند طبی,medical-band,medical-band,11291
10974,پد طبی,medical pad,medical-pad,11291
10975,استومی,Ostomy,ostomy,5702
10976,بی بی چک,Baby check,baby-check,11301
10977,تشک مواج,Wavy Mattress,wavy-mattress,5702
10978,کفش پرشی کانگو جامپ,Kangoo Jump Shoes,kangoo-jump-shoes,10670
10979,قطعات و تجهیزات آفرود,Off Road accessories,offroad-accessories,10688
10981,گل سینه طلا بچگانه,Kids Gold breasts,kids-gold-breasts,11134
10982,گردنبند طلا بچگانه,Kids gold necklace,kids-gold-necklace,11134
10983,زنجیر طلا بچگانه,Kids Gold chains,kids-gold-chains,11134
10984,لوازم تم عکاسی کودک,Baby Photography Theme Accessories,baby-photography-theme-accessories,6741
10987,چاقو,Knife,cooking-knife,10639
10988,سنگ زینتی,Ornamental stone,ornamental-stone,9534
10989,پولوشرت زنانه,Women Polo Shirt,women-polo-shirt,9282
10990,شلوارک راحتی زنانه,Womens Comfort Shorts,womens-comfort-shorts,9295
10991,شلوارک راحتی مردانه,Men's Comfort Shorts,mens-comfort-shorts,9442
10992,ساق مردانه,Men's Support,mens-support,9435
10993,مانتو، وست و رویه زنانه,manto,women-manto,9283
10994,وست زنانه,Women West,women-west,10993
10995,مانتو کتی زنانه,Womens Coat Manto,women-coat-manto,10993
11000,مسواک کودک,Baby Toothbrush,baby-toothbrush,10679
11001,کیف پول سخت افزاری,Hardware wallet,hardware-wallet,22
11002,کمپرسور باد,Air Compressor,air-compressor,10696
11003,عطاری,Herbal,herbal,10170
11004,جاجیم,Jajim,jajim,6466
11006,لوازم بدنه خودرو,Car Body Accessories,car-body-accessories,8182
11007,لوازم جلوبندی و تعلیق,Front And Suspension Accessories,front-suspension-accessories,8182
11008,لوازم برقی و الکترونیکی خودرو,Car Electronics,car-electronics,8182
11009,لوازم مکانیکی,Mechanical Mquipment,mechanical-equipment,8182
11010,قطعات سرویس دوره ای,Periodic Service Parts,periodic-service-parts,8182
11011,هویه,Soldering System,soldering-system,10695
11012,آچار و انبر,Wrench and Pliers,wrench-pliers,6072
11013,زنگ و دربازکن,Bell and Door Opener,bell-door-opener,8099
11015,لوازم آتشنشانی,Fire Fighting Equipment,fire-fighting-equipment-,8241
11018,مواد غذایی,Food,food,11003
11019,غیر خوراکی,Non Food,non-food,11003
11020,استابیلایزر و گیمبال,stabilizer and gimbal,stabilizer-gimbal,51
11021,لباس دخترانه و پسرانه,Unikids Clothes,unikids-clothes,10012
11022,کفش دخترانه و پسرانه,Unikids Footwear,unikids-footwear,10012
11023,اکسسوری دخترانه و پسرانه,Girls and Boys Accessories,unikids-accessories,10012
11024,نوار لبه پی وی سی,PVC Tape,pvc-tape,8113
11025,تخم طیور,Bird Aggs,bird-aggs,11026
11026,تخم پرندگان,Birds Aggs,birds-aggs,9218
11027,در بطری,Bottle Cap,bottle-cap,6300
11028,کانکس,Conex,conex,8743
11029,خشکبار و آجیل سنتی,Dried Fruits and Nuts,dried-fruits-nuts,11018
11030,عرقیات و گلاب محلی,Herbal Spirits and Rose Water,herbal-spirits-rose-water,11018
11031,ادویه و چاشنی ارگانیک,Seasoning and Spices,seasoning-spices,11018
11032,نوشیدنی‌های ارگانیک,Herbal Hot Drink,herbal-hot-drink,11018
11036,غلات و حبوبات ارگانیک,Cereals and Legumes,cereals-legumes,11018
11037,ترشیجات و شور خانگی,Pickles and Salt,pickles-salt,10318
11038,شیرین کننده و نبات ارگانیک,Sweeteners and Sweets,sweeteners-sweets,11018
11039,سبزی‌های معطر,The Vegetables,the-vegetables,11018
11040,نان و رشته محلی,Bread and Noodles,bread-noodles,10318
11041,مراقبت پوست,Skin Care Products,skin-care-products,11019
11043,مواد خام و معدنی,Minerals,minerals,8743
11044,البسه طبی و پزشکی,medical clothes,medical-clothes,5702
11045,پولوشرت دخترانه,GIRLS POLOS,girls-polos,9626
11046,پولوشرت پسرانه,BOYS POLOS,boys-polos,9749
11047,پولوشرت نوزاد,KIDS POLOS,kids-polos,9563
11048,سرهمی پسرانه,BOYS JUMPSUITS,boys-jumpsuits,9749
11051,شلوار نوزاد,KIDS PANTS,kids-pants,9563
11052,تجهیزات امنیتی و نظارتی,Security and surveillance equipment,security-and-surveillance-equipment,5966
11053,کارت هدیه الکترونیکی,e-gift,e-gift,10061
11054,میوه و گل تزئینی,Decorative Fruit and Flowers,decorative-fruit-flowers,6308
11055,قلک,Piggy Bank,piggy-bank,6308
11056,ست سطل و جای دستمال,Waste Bin and Tissue Box Set,waste-bin-tissue-box-set,6308
11057,بادبزن,Hand Fan,hand-fan,6308
11059,روغن های مراقبت پوست,Skin Care Oils,skin-care-oils,11041
11060,ژل و صابون ابرو,Eyebrow Gel and Soap,eyebrow-gel-and-soap,10919
11061,نرم‌ کننده مو,Hair Conditioner,hair-conditioner,6655
11063,تست خانگی,Home Test Kit,home-test-kit,11301
11064,ابر، اسفنج و فنر مبلمان,Furniture Sponge,furniture-sponge,8743
11065,لوازم جانبی کیف پول سخت افزاری,Hardware wallet accessories,hardware-wallet-accessories,22
11068,ماساژور,massager,massagers,5702
11069,ماشین آلات صنعتی,Industrial Machinery,industrial-machinery,8743
11071,دستگیره در و یراق آلات,Door Accessories,door-accessories,8337
